path	media_type	source_group	authority	method	evidence	bytes	width	height
magica/resource/image_web/event/arenaranking/common/emblem/emblem_ongoing.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#event/arenaranking/common/emblem/emblem_ongoing.png	1208	130	130
magica/resource/image_web/event/arenaranking/common/event_pop.png	png	official-cn-same-path	official-cn-legacy-client	copy-official-cn-same-path-same-geometry	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay/overlay_manifest.json#event/arenaranking/common/event_pop.png	11111	128	152
magica/resource/image_web/event/arenaranking/common/match/bg_break.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0044	3775	230	60
magica/resource/image_web/event/arenaranking/common/match/btn_change_free.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0045	2457	202	42
magica/resource/image_web/event/arenaranking/common/match/enemy_select_header.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0046	1270	598	28
magica/resource/image_web/event/arenaranking/common/match/icon_bonus_point.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0047	962	75	24
magica/resource/image_web/event/arenaranking/common/status_counting.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0048	2901	162	36
magica/resource/image_web/event/arenaranking/common/status_ongoing.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0049	2881	162	36
magica/resource/image_web/event/branch/1005/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#115	9729	128	152
magica/resource/image_web/event/branch/1005/logo.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#116	10484	146	146
magica/resource/image_web/event/branch/1005/story_collection_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#42	12818	552	54
magica/resource/image_web/event/branch/1005/tab_limited_quest_s.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#117	4142	180	50
magica/resource/image_web/event/branch/1017/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#118	6255	128	152
magica/resource/image_web/event/branch/1017/logo.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#119	10397	146	146
magica/resource/image_web/event/branch/1017/navi_01.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#120	172702	1024	498
magica/resource/image_web/event/branch/1017/navi_02.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#121	151960	1024	498
magica/resource/image_web/event/branch/1017/navi_03.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#122	191913	1024	498
magica/resource/image_web/event/branch/1017/story_collection_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#43	12915	552	54
magica/resource/image_web/event/branch/1017/tab_limited_quest_s.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#123	4216	180	50
magica/resource/image_web/event/branch/1032/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#124	7122	128	152
magica/resource/image_web/event/branch/1032/logo.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#125	9409	146	146
magica/resource/image_web/event/branch/1032/navi_01.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#126	190053	1024	498
magica/resource/image_web/event/branch/1032/navi_02.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#127	161895	1024	498
magica/resource/image_web/event/branch/1032/navi_03.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#128	203984	1024	498
magica/resource/image_web/event/branch/1032/story_collection_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#44	13402	552	54
magica/resource/image_web/event/branch/1032/tab_limited_quest_s.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#129	5398	180	50
magica/resource/image_web/event/branch/1049/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#130	7032	128	152
magica/resource/image_web/event/branch/1049/logo.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#131	9585	146	146
magica/resource/image_web/event/branch/1049/navi_01.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#132	175738	1024	498
magica/resource/image_web/event/branch/1049/navi_02.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#133	170895	1024	498
magica/resource/image_web/event/branch/1049/navi_03.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#134	193330	1024	498
magica/resource/image_web/event/branch/1049/story_collection_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#45	15038	552	54
magica/resource/image_web/event/branch/1049/tab_limited_quest_s.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#135	5779	180	50
magica/resource/image_web/event/branch/1058/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#136	7122	128	152
magica/resource/image_web/event/branch/1058/logo.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#137	9409	146	146
magica/resource/image_web/event/branch/1058/navi_01.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#138	190053	1024	498
magica/resource/image_web/event/branch/1058/navi_02.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#139	161895	1024	498
magica/resource/image_web/event/branch/1058/navi_03.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#140	203984	1024	498
magica/resource/image_web/event/branch/1058/story_collection_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#46	13568	552	54
magica/resource/image_web/event/branch/1058/tab_limited_quest_s.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#141	5398	180	50
magica/resource/image_web/event/branch/1059/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#142	9729	128	152
magica/resource/image_web/event/branch/1059/logo.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#143	10484	146	146
magica/resource/image_web/event/branch/1059/navi_01.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#144	186210	1024	498
magica/resource/image_web/event/branch/1059/navi_02.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#145	149406	1024	498
magica/resource/image_web/event/branch/1059/navi_03.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#146	195938	1024	498
magica/resource/image_web/event/branch/1059/story_collection_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#47	13999	552	54
magica/resource/image_web/event/branch/1059/tab_limited_quest_s.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#147	4142	180	50
magica/resource/image_web/event/branch/1060/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#148	6882	128	152
magica/resource/image_web/event/branch/1060/logo.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#149	8445	146	146
magica/resource/image_web/event/branch/1060/navi_01.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#150	260787	1024	498
magica/resource/image_web/event/branch/1060/navi_02.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#151	144019	1024	498
magica/resource/image_web/event/branch/1060/navi_03.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#152	176676	1024	498
magica/resource/image_web/event/branch/1060/story_collection_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#48	13884	552	54
magica/resource/image_web/event/branch/1060/tab_limited_quest_s.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#153	4453	180	50
magica/resource/image_web/event/branch/1068/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#154	7727	128	152
magica/resource/image_web/event/branch/1068/logo.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#155	8869	146	146
magica/resource/image_web/event/branch/1068/navi_01.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#156	202186	1024	498
magica/resource/image_web/event/branch/1068/navi_02.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#157	169072	1024	498
magica/resource/image_web/event/branch/1068/navi_03.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#158	208173	1024	498
magica/resource/image_web/event/branch/1068/story_collection_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#49	11350	552	54
magica/resource/image_web/event/branch/1068/tab_limited_quest_s.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#159	5070	180	50
magica/resource/image_web/event/branch/common/story_clear_b.png	png	official-cn-gap-direct	official-cn-legacy-client-image	copy-official-cn-same-path	magica/research/totentanz-full-localization-20260817/official-cn-image-overlay-round2/overlay_manifest.json#SOURCE-IMG-0050	8152	344	52
magica/resource/image_web/event/dailytower/1010/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#160	8555	128	152
magica/resource/image_web/event/dailytower/1010/logo.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#161	11634	168	168
magica/resource/image_web/event/dailytower/1010/navi_01.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#162	122893	1024	498
magica/resource/image_web/event/dailytower/1010/navi_02.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#163	144241	1024	498
magica/resource/image_web/event/dailytower/1010/navi_03.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#164	153691	1024	498
magica/resource/image_web/event/dailytower/1010/story_collection_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#50	13562	552	54
magica/resource/image_web/event/dailytower/1010/tab_limited_quest_s.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#165	6367	180	50
magica/resource/image_web/event/dailytower/1011/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#166	8338	128	152
magica/resource/image_web/event/dailytower/1011/logo.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#167	12018	168	168
magica/resource/image_web/event/dailytower/1011/navi_01.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#168	208488	1024	498
magica/resource/image_web/event/dailytower/1011/navi_02.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#169	201223	1024	498
magica/resource/image_web/event/dailytower/1011/navi_03.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#170	207661	1024	498
magica/resource/image_web/event/dailytower/1011/story_collection_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#51	14016	552	54
magica/resource/image_web/event/dailytower/1011/tab_limited_quest_s.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#171	5710	180	50
magica/resource/image_web/event/dailytower/1014/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#172	6784	128	152
magica/resource/image_web/event/dailytower/1014/logo.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#173	11436	168	168
magica/resource/image_web/event/dailytower/1014/navi_01.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#174	200137	1024	498
magica/resource/image_web/event/dailytower/1014/navi_02.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#175	168997	1024	498
magica/resource/image_web/event/dailytower/1014/navi_03.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#176	208802	1024	498
magica/resource/image_web/event/dailytower/1014/story_collection_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#52	13702	552	54
magica/resource/image_web/event/dailytower/1014/tab_limited_quest_s.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#177	6103	180	50
magica/resource/image_web/event/dailytower/1021/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#178	7444	128	152
magica/resource/image_web/event/dailytower/1021/logo.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#179	10970	168	168
magica/resource/image_web/event/dailytower/1021/navi_01.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#180	173111	1024	498
magica/resource/image_web/event/dailytower/1021/navi_02.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#181	187476	1024	498
magica/resource/image_web/event/dailytower/1021/navi_03.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#182	193867	1024	498
magica/resource/image_web/event/dailytower/1021/story_collection_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#53	11137	552	54
magica/resource/image_web/event/dailytower/1021/tab_limited_quest_s.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#183	5119	180	50
magica/resource/image_web/event/dailytower/1025/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#184	7474	128	152
magica/resource/image_web/event/dailytower/1025/logo.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#185	10822	168	168
magica/resource/image_web/event/dailytower/1025/navi_01.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#186	203345	1024	498
magica/resource/image_web/event/dailytower/1025/navi_02.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#187	168096	1024	498
magica/resource/image_web/event/dailytower/1025/navi_03.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#188	191627	1024	498
magica/resource/image_web/event/dailytower/1025/story_collection_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#54	10911	552	54
magica/resource/image_web/event/dailytower/1025/tab_limited_quest_s.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#189	4946	180	50
magica/resource/image_web/event/dailytower/1028/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#190	8277	128	152
magica/resource/image_web/event/dailytower/1028/logo.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#191	11301	168	168
magica/resource/image_web/event/dailytower/1028/navi_01.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#192	188208	1024	498
magica/resource/image_web/event/dailytower/1028/navi_02.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#193	203986	1024	498
magica/resource/image_web/event/dailytower/1028/navi_03.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#194	201651	1024	498
magica/resource/image_web/event/dailytower/1028/story_collection_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#55	11732	552	54
magica/resource/image_web/event/dailytower/1028/tab_limited_quest_s.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#195	6056	180	50
magica/resource/image_web/event/dailytower/1030/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#196	8757	128	152
magica/resource/image_web/event/dailytower/1030/logo.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#197	13636	168	168
magica/resource/image_web/event/dailytower/1030/navi_01.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#198	180077	1024	498
magica/resource/image_web/event/dailytower/1030/navi_02.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#199	157919	1024	498
magica/resource/image_web/event/dailytower/1030/navi_03.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#200	188690	1024	498
magica/resource/image_web/event/dailytower/1030/story_collection_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#56	10984	552	54
magica/resource/image_web/event/dailytower/1030/tab_limited_quest_s.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#201	6317	180	50
magica/resource/image_web/event/dailytower/1033/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#202	8701	128	152
magica/resource/image_web/event/dailytower/1033/logo.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#203	12612	168	168
magica/resource/image_web/event/dailytower/1033/navi_01.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#204	176080	1024	498
magica/resource/image_web/event/dailytower/1033/navi_02.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#205	210572	1024	498
magica/resource/image_web/event/dailytower/1033/navi_03.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#206	218317	1024	498
magica/resource/image_web/event/dailytower/1033/story_collection_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#57	12515	552	54
magica/resource/image_web/event/dailytower/1033/tab_limited_quest_s.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#207	5431	180	50
magica/resource/image_web/event/dailytower/1040/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#208	5528	128	152
magica/resource/image_web/event/dailytower/1040/logo.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#209	17546	168	168
magica/resource/image_web/event/dailytower/1040/navi_01.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#210	173435	1024	498
magica/resource/image_web/event/dailytower/1040/navi_02.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#211	165562	1024	498
magica/resource/image_web/event/dailytower/1040/navi_03.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#212	182012	1024	498
magica/resource/image_web/event/dailytower/1040/story_collection_title.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#58	9120	552	54
magica/resource/image_web/event/dailytower/1040/tab_limited_quest_s.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#213	5033	180	50
magica/resource/image_web/event/dailytower/1045/event_pop.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#214	9089	128	152
magica/resource/image_web/event/dailytower/1045/logo.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#215	14234	168	168
magica/resource/image_web/event/dailytower/1045/navi_01.png	png	official-cn-dynamic-direct	official-cn-legacy-client-image	copy-official-cn	dynamic_image_recovery_audit_20260819/official_cn_direct_357_product_patch.json#216	182040	1024	498
