source	target	mapping_kind	source_bytes	target_bytes	source_sha256	target_sha256	source_width	source_height	target_width	target_height	same_dimensions	visible_change_ratio	visible_identical_ratio	alpha_change_ratio	visual_mae	dhash_distance	confidence	reason
resource/image_web/announce/announce_campaign_10381.png	resource/image_web/announce/announce_campaign_10381.png	same_path	82910	78937	dcb6ec9381bffef11d4b9f297502d72516cece8672119d0022ef8d68585e3493	bb94c8d8d8fb74262b8d3db575d0042bb5e5f9d3cd1749c2088e90a14d383da6	768	278	768	278	True	0.026918	0.973082	0.006183	0.513591	0.003906	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/announce/announce_event_10113.png	resource/image_web/announce/announce_event_10113.png	same_path	99677	93110	382f1533a1c4de7bcd2f85fe1420b3356b578351f95889bcaecc6b0106c8568f	636688147bd32a8aaf41e75e88e0de1296ccb8d0712b5b684a3ff7faab13d810	768	306	768	306	True	0.011761	0.988239	0.000209	0.187515	0.011719	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/announce/announce_event_10211.png	resource/image_web/announce/announce_event_10211.png	same_path	85996	80955	4af2057c7855f2b3ff84b4dbc2f3575c6abca20ac9ce90c0c658e2a50d128662	c6f40292d430ea9e77abd46044f22ffe446cca992abb68e48ce5d71c911e2883	768	534	768	534	True	0.200533	0.799467	0.015506	3.479465	0.089844	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/announce/announce_event_10214.png	resource/image_web/announce/announce_event_10214.png	same_path	85617	79488	9194c74445eaf8bee686fbc599b27de8d8aa20ba28073d8dc678bca868d758bc	60dc07560d9718b327b37202bec242b9359d0992f45e0c78465ddc749d9b885d	768	306	768	306	True	0.02771	0.97229	0.009574	0.357557	0.027344	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/announce/announce_event_10252.png	resource/image_web/announce/announce_event_10252.png	same_path	82482	76061	e27bf8637a0f9bb5691b842339c4551426ec50cd0d46bdf1f2a31f1451ba172c	f495849bcc70c99c349dcb9048af8f6116dc3cace1d2e8679827b5cd6853f62e	768	312	768	312	True	0.00992	0.99008	0.0	0.15811	0.0	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/announce/announce_event_10283.png	resource/image_web/announce/announce_event_10283.png	same_path	81208	76264	ed0b50af1e9533a3b4152a8ce7138e48a7fa3f545a8b330c7a961dd28eca29f3	d3f090d7e92c0105bd62337b9d2ad7c43a4a2568ee11aa2136f00d336b453c27	768	296	768	296	True	0.010206	0.989794	0.0	0.256206	0.027344	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/announce/announce_event_10304.png	resource/image_web/announce/announce_event_10304.png	same_path	76509	70944	def66626bd8e0be5c5dd6dc3907f12313177b632b220621bce679f4a4aef0961	9ee534ec48395a7cace9af6c8c95af8a9d66cd1a733fe85ffeb80fe56fdae98d	768	278	768	278	True	0.00807	0.99193	0.0	0.143607	0.011719	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/announce/announce_event_10305.png	resource/image_web/announce/announce_event_10305.png	same_path	79496	74459	545debace5be9b83ba450888ff7abad2b208d7f045419a2f5920d33f7999fc26	473915da4691b1e78ef6e5595eae0cb90910a0c4163105e37a21e33da980ed2f	768	278	768	278	True	0.016253	0.983747	0.002365	0.291484	0.015625	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/campaign/box_gacha/1058/btn_outerlink.png	resource/image_web/campaign/box_gacha/1058/btn_outerlink.png	same_path	7181	16631	e199e251d8e075c01562529d508c121982a2dc8502c5b0ce63db1a9e8112cd9d	81ad09cb0d2a2b5ff9604fa4b9cc3a7c115392936c9c6147ccd432581365bd85	114	120	114	120	True	0.263523	0.736477	0.023173	2.452571	0.070312	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/campaign/box_gacha/1058/gacha_btn_box.png	resource/image_web/campaign/box_gacha/1058/gacha_btn_box.png	same_path	5747	11656	eed531088fcaf83a16cc045eaaaf8b8d929407fa1f38cb58c173a0bce9a5d9e4	42d4ee8f161b3a2011ed688931c0667f64fdfb2aa5d41fbaacc328d8ec02ec42	286	134	286	134	True	0.013281	0.986719	0.002374	0.055073	0.0	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/campaign/box_gacha/common/btn_box_detail.png	resource/image_web/campaign/box_gacha/common/btn_box_detail.png	same_path	3139	3136	a56cc75642607a931f796742a1ef820c0ef12659dd09ea1f2a1e709177c74dc7	76ee334dda2265727717402e5d2364ff7ac209b9da93a2bf1da510dd609a46be	130	50	130	50	True	0.142154	0.857846	0.0	4.174075	0.082031	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/campaign/gacha_lineup/common/btn_memorial_gachatop.png	resource/image_web/campaign/gacha_lineup/common/btn_memorial_gachatop.png	same_path	6430	6220	40c3a8a1d7958066053a3ff68141aca7e60d39dab6e40612690278a0c3c50b14	ab8a1596a26823c9e5a6e21794d2015f1ae1a36508a9c9df4a9409adc81fd313	106	110	106	110	True	0.227787	0.772213	0.003859	3.957344	0.128906	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/campaign/gacha_lineup/common/btn_serect.png	resource/image_web/campaign/gacha_lineup/common/btn_serect.png	same_path	2708	2486	0870ee565a8871f408702ee85ad369d421de8d4c5805302559cb541492dd0512	97c82d2f3b9ed9b7aa5a6bcf373593e0189caf274f4e0b23a77b0bef41bb9294	132	34	132	34	True	0.192736	0.807264	0.0	4.280061	0.109375	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/campaign/login_bonus/1038/campaign_1038_bg.png	resource/image_web/campaign/login_bonus/1038/campaign_1038_bg.png	same_path	236680	221428	f4784b2d64d64fde26c3884bc23cc9dbb816baa1c1287b7f97c8d2f2792d43f3	6a4b938ae1330af3e532bd530f4490b62f2e0a288e6b89ca0cbbc6e16e0cec3d	1024	768	1024	768	True	0.157958	0.842042	0.0	3.746223	0.050781	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/campaign/point_up/common/card_compose_all_2000.png	resource/image_web/campaign/point_up/common/card_compose_all_2000.png	same_path	4344	4747	2e0015b5f9afdcece2d69dd63b0d445cbc2fb7c2130c4fd2f84165342b4b65c0	74aae0dec3f42a6d081826ba6d9ebcf9da9d8f5959ab80c0ae046e340cb1f5b6	142	76	142	76	True	0.195423	0.804577	0.0	6.431817	0.109375	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/campaign/point_up/common/expp_all_2000.png	resource/image_web/campaign/point_up/common/expp_all_2000.png	same_path	8626	8434	414bb5a13d85ed0c3ccfc058f32e811947fe03c6cc94b95d51968467fb8a8b59	4248dcc26bff4bee19068a77b94d6d0bca08ef1aabe127d2286f7d2c53a3e359	372	176	372	176	True	0.083776	0.916224	0.000321	3.674775	0.09375	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/campaign/story/1014/campaign_bg_01.png	resource/image_web/campaign/story/1014/campaign_bg_01.png	same_path	179519	162644	68c8239ebb916f84c25d7200634cb9f9562289c9ce395f56ef157b5bd61c37f6	acdd330245202c822e35281a44cc580c4fb63b39d1ad04e03dc5618f0e335ea4	1024	768	1024	768	True	0.213538	0.786462	0.0	1.51943	0.042969	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/campaign/story/1019/campaign_bg_01.png	resource/image_web/campaign/story/1019/campaign_bg_01.png	same_path	325045	313115	dc733bb34aa64ba4ddc0cf3c6583ab0e54cc7f40598844f547bda5890da5aefe	a8cc728aad56bfe8c3e45ae51ff01519cc4a31e1c8d9b477d90b9b12f366c846	1024	768	1024	768	True	0.194686	0.805314	0.0	3.718186	0.066406	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/campaign/story/1019/campaign_bg_02.png	resource/image_web/campaign/story/1019/campaign_bg_02.png	same_path	330839	317761	916e1cef8c1fae7d1e0ba49a5da2341267db094a29e5e83284b719a69aba0289	0e59dcac4a80bc15b3a7bf358cd10728b0177bdf419efcf77b9425b0fceb430b	1024	768	1024	768	True	0.189117	0.810883	0.0	3.723361	0.070312	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/campaign/story/1019/campaign_bg_03.png	resource/image_web/campaign/story/1019/campaign_bg_03.png	same_path	332152	317857	062cd909097ca476a126e0277ab2c349aab09c816eb35e050b6f02fecd3b9441	7a029cd4572e85fb4c239e58850deeb02ae9e729a8c6fa4e5969345b099c2c17	1024	768	1024	768	True	0.177363	0.822637	0.0	3.679663	0.070312	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/campaign/story/1019/campaign_bg_04.png	resource/image_web/campaign/story/1019/campaign_bg_04.png	same_path	334123	319540	214558273bd62e8ffd4589e34a3453b03905ad9e3f05d8593c4b1f31737d91f8	20296a1e283d11d09ef372c96918de4c0cea3033158506b85865e7fc421dd73f	1024	768	1024	768	True	0.16283	0.83717	0.0	3.654965	0.066406	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/campaign/story/1019/campaign_bg_05.png	resource/image_web/campaign/story/1019/campaign_bg_05.png	same_path	333657	323154	968bf8f3eee553c40189112de4368ee4d24d429a911783439119a49b02a2fead	8be416ca7c153c5c41197cbbb377be45b84ad043cd93a03b7c2c642f551eed12	1024	768	1024	768	True	0.241633	0.758367	0.0	3.788248	0.078125	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/campaign/story/1019/campaign_bg_06.png	resource/image_web/campaign/story/1019/campaign_bg_06.png	same_path	333691	320840	215d7e953300c4cb3fe21724448888f2c3d9a72d6f2a6a55c13958b8198c98a4	bcb96dce7783d7cbb8ef5f30a9135ef84fc93e1bc945097aeb6a33e01e198fdf	1024	768	1024	768	True	0.178262	0.821738	0.0	3.690608	0.0625	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/campaign/story/1019/campaign_bg_07.png	resource/image_web/campaign/story/1019/campaign_bg_07.png	same_path	336235	321727	d5ddb2b76465a2693bb8b4293fe45f3719779fc889e3f34341e0e0d4c3f60b56	8098b9c027226ee3a9524373650336bdb6994bcffb4a61e3855822773f371e94	1024	768	1024	768	True	0.170357	0.829643	0.0	3.653543	0.066406	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/campaign/story/1019/campaign_bg_08.png	resource/image_web/campaign/story/1019/campaign_bg_08.png	same_path	333699	320521	b6b9fb15d7bade0a890c5563c9649c90b479f1c2b22fbce5468b9206967750d3	a8627c574e0ed7eb0f5c3ef076cc9f39f011972ff122160c950b73a49839a7d1	1024	768	1024	768	True	0.192514	0.807486	0.0	3.702713	0.070312	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/campaign/story/1061/campaign_bg_1.png	resource/image_web/campaign/story/1061/campaign_bg_1.png	same_path	180460	173992	b1d4f66bb9c35a3fcfcd52505f301cb7f5383fa19756816f3dbbdaadfa51b2ff	2628a5ef2b73bb66b41e48ffcc28ea465e79d04072d3b1ab2bcd576e2cbfcfd0	1024	768	1024	768	True	0.243107	0.756893	0.0	3.406564	0.046875	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/campaign/story/1061/campaign_bg_2.png	resource/image_web/campaign/story/1061/campaign_bg_2.png	same_path	184155	173164	3de1dfe3f572d902747dc8bab2d53492c399c0ff90b9edf3af710658129cb243	8983e00cf76c5d6bd06a329f46503867e5cfb0c2dc95662c56cf0d84c25f206f	1024	768	1024	768	True	0.248749	0.751251	0.0	3.421594	0.039062	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/campaign/story/1061/campaign_bg_3.png	resource/image_web/campaign/story/1061/campaign_bg_3.png	same_path	186674	176379	58341910a3c87db82c18207a239fadea57bd48e9bd7a18e9fdcae1615d59c90d	3423778b7a1eb2fefb10329d3c7992ed947d42f1b7a424fad90b1eb6bc76f55e	1024	768	1024	768	True	0.241678	0.758322	0.0	3.3956	0.054688	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/campaign/story/1061/campaign_bg_5.png	resource/image_web/campaign/story/1061/campaign_bg_5.png	same_path	188826	182289	94d4a4bf9896ce8f7bb0a52e36bd9366e033b2f409200c83cadb9b298f77c876	373332dd5a29b3a0f77ea9d8f50f75fe76ad3f1356d415a38188129a26b4f84f	1024	768	1024	768	True	0.266281	0.733719	0.0	3.423741	0.046875	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/campaign/story/1061/campaign_bg_7.png	resource/image_web/campaign/story/1061/campaign_bg_7.png	same_path	190726	180610	3e56d3b17258d24434f2442889bd252245cf1004306accc134c0794217eb6a65	30e95f37635ee03d3f16d349a2d447d60b6eb1794693148baa87704c905239dc	1024	768	1024	768	True	0.266659	0.733341	0.0	3.413009	0.046875	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/common/chara/bg_chara_memoria_none_1.png	resource/image_web/common/chara/bg_chara_memoria_none_1.png	same_path	4486	5269	bf69d28bae8bc7351b5505ed99499759c465944f44e41826b6d0a11d2058fa85	7b81a881c2753463c7b567a3938342e67fe98f645cbcb7a9d7244b4ae6089869	600	100	600	100	True	0.084633	0.915367	0.00925	1.825323	0.066406	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/common/chara/bg_chara_memoria_none_1_a.png	resource/image_web/common/chara/bg_chara_memoria_none_1_a.png	same_path	6278	6823	a444f142dd325e7768eea02c08a9f07ca64693369d87a4da5d6c47b98ee08dad	af1610c49e18dc695d639a560e39fdd1e1aa0e86d20bc78baee3a4a28a98898b	600	100	600	100	True	0.081917	0.918083	0.001867	1.826722	0.066406	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/common/chara/bg_chara_memoria_none_2.png	resource/image_web/common/chara/bg_chara_memoria_none_2.png	same_path	4447	5402	e25351960a046a1c89faea987e5f7cc815fba21702495b3b25f594800eedfae9	8a0936fb6ce552a64bba03d7353ef82f7618bfa74f52580edfd07f9ab7767e49	600	100	600	100	True	0.0875	0.9125	0.008983	1.836082	0.070312	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/common/chara/bg_chara_memoria_none_2_a.png	resource/image_web/common/chara/bg_chara_memoria_none_2_a.png	same_path	6194	6918	1e531a72fe3384d4b48aa4176491c17f2d249b83208cf2c3b8f27c50fe47d87e	8df4448ac243cd2fc9054084f371eda588077aa5bb6433becc6de7839c7cc00a	600	100	600	100	True	0.086333	0.913667	0.001683	1.82955	0.0625	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/common/chara/bg_chara_memoria_none_3.png	resource/image_web/common/chara/bg_chara_memoria_none_3.png	same_path	4266	5303	89c861d115fc7818f72b6a678cc389c21aece441c3cb7e8796ea28df0db4ad0b	fbfc01f2ac399aaed0d361c3213e243373dbd13da44758e97bedf581573205ec	600	100	600	100	True	0.086167	0.913833	0.0086	1.841418	0.070312	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/common/chara/bg_chara_memoria_none_3_a.png	resource/image_web/common/chara/bg_chara_memoria_none_3_a.png	same_path	6215	6792	50eda1ab2c4b54bb4bf4ba198fcf092e7f85261e89c3aae9e5e3757493b5cfd1	fe34698293dbdb2a8ab23b0a2c2501a33604b2284b7f8ed2c06de48d32f8c116	600	100	600	100	True	0.083117	0.916883	0.00185	1.832925	0.066406	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/common/chara/bg_chara_memoria_off.png	resource/image_web/common/chara/bg_chara_memoria_off.png	same_path	4126	4633	71cf9937108173c14c7701964970c8e351368d001e01050e0d9ab19549ee4da3	9730311c0d9aec6604334fe4b28e462f13d94dde47e5bf779130765a3ee9c414	600	100	600	100	True	0.04325	0.95675	0.00115	0.829964	0.050781	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/common/chara/result_message_title.png	resource/image_web/common/chara/result_message_title.png	same_path	6484	5828	ca158b53a37b3856c2de0e14b4007fedd944aca1adfa541c2cef446667eeadae	f6ecc6382594d1276dd84792731150f0deddad69466bcac2e780124056c16272	458	40	458	40	True	0.002129	0.997871	0.001474	0.026632	0.003906	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/common/chara/result_mini_btn.png	resource/image_web/common/chara/result_mini_btn.png	same_path	3315	4861	253b6a68fadb379224ea737159a7abe2de83d8cb35c3344ad5396af55e517452	b90f8a0896cf872e6ab515f0f53b4554848686908b01ca3c444f26fc26714d95	122	45	122	45	True	0.050455	0.949545	0.00765	0.236429	0.035156	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/common/filter/btn_chara_ascending.png	resource/image_web/common/filter/btn_chara_ascending.png	same_path	1397	1920	69835040b9b826797e5697a9150392dabfdd4b9bb70d9fe975b14f9879122825	6b85b452970f0bd89daa56796187235b6d89405b8b9a6740b24bdb34ccd1dbee	48	54	48	54	True	0.273148	0.726852	0.005401	5.553463	0.132812	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/common/global/global_accomplish.png	resource/image_web/common/global/global_accomplish.png	same_path	37170	50988	29aeaaf2703b0ddf5442a74f1476a65f0cbd0a87c40075864c69466a6ed44ce3	8cfbbfc80959f4811beda90f5a272d9878b4b38af6b66f8acae888bf60823194	352	382	352	382	True	0.050519	0.949481	0.0	1.218603	0.023438	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/common/global/global_extermination.png	resource/image_web/common/global/global_extermination.png	same_path	37299	49178	80db4d0201b20d2fdbbdb5233d00afd902431062cdf2b92a6720f2e514e56033	4b8e07ddd504cd948cc56de12bedd803b2ef45aff4995407b510bccb805cebb5	352	382	352	382	True	0.048474	0.951526	0.0	0.892074	0.019531	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/common/global/global_gacha.png	resource/image_web/common/global/global_gacha.png	same_path	19766	19750	51c2fb4b86311fcc8563db8c892cb9247f5c2ef1283ab842c34f1200825566df	72c653e05542d2b02490e4d538ef369158262d9990d46b268a9ca55bbceaac4a	208	246	208	246	True	0.089196	0.910804	0.003205	1.194326	0.039062	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/common/global/global_kimochi.png	resource/image_web/common/global/global_kimochi.png	same_path	38595	53147	40470fd83c0b22a1112e10e90d65b52543c9424ed32e7bce4b052928c39ccf94	ac64a3050359034c020149798a855030b17aad4014fb6ad799490b8435ec6f55	339	366	339	366	True	0.050953	0.949047	0.0	1.101202	0.019531	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/common/global/global_kimochi_a.png	resource/image_web/common/global/global_kimochi_a.png	same_path	37592	52665	d28266b47c4c1d171f7fa38ae82cba5fdcb2dd508e132d0115ee39d2c79659af	ae6eec2e52ffe9b1559bff888d8d74229baf84b2c736f6d4c89afac9cd510482	352	382	352	382	True	0.04454	0.95546	0.0	1.024869	0.023438	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/common/global/global_memoria.png	resource/image_web/common/global/global_memoria.png	same_path	20574	20749	398f6b8fd235e95082cdbcdc2e27c80b00fe8f3b45ca6d66eaf4755b1d6c9cf8	d7c21c57c77d150e05db79d9efc430d03a98f9a1cccea6855b8845161dfeb6f8	208	246	208	246	True	0.164966	0.835034	0.009498	2.121103	0.074219	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/common/global/global_mission.png	resource/image_web/common/global/global_mission.png	same_path	18895	18983	71e8d17dd464784670261c0acd55dd226d80b82a5c3606331b4b11075c51b90b	cbfd419c99327e29e251d11ace9dadcea25db87c92c0bb3392be8c83b2134d14	208	246	208	246	True	0.168035	0.831965	0.004866	1.779897	0.046875	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/common/global/global_patrol_a.png	resource/image_web/common/global/global_patrol_a.png	same_path	39319	53216	ae9776cbacdc8f91fb8c2120f33905d412ae7fe09928d7db3cc04e3c5caef7df	104a9b4d8f8115b97029ade6a72238aef5a1f70fa678b2a1f4ef15bb2b3d8644	352	382	352	382	True	0.044027	0.955973	0.0	0.89737	0.015625	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/common/global/global_shop.png	resource/image_web/common/global/global_shop.png	same_path	20041	20163	3620541a5f5e41951ae2bda6d6c0d033702197486acad65741479ab3dabdbcd4	2a6f1ed566046df1562f100e0cc9d4caf80f550364f86f4bd42589c6b7fc792e	208	220	208	220	True	0.174126	0.825874	0.009244	1.840741	0.058594	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/common/global/global_team.png	resource/image_web/common/global/global_team.png	same_path	41686	39909	bf1f2e31c5dc5732b4f472cfb037a1955f2c605c440b186eb977c912faef649a	49a049c10e85b3fe6034b3403b1a210e0d93a553d588bd320d27b58a22e53e3a	352	382	352	382	True	0.04367	0.95633	0.004477	0.745958	0.023438	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/common/global/global_unit.png	resource/image_web/common/global/global_unit.png	same_path	19090	19284	329ae3c32533de05cbbb016052f8bfe44585c7b274ac14fc28adb19f5f2abd9a	93f7d7f119b6f89dd87395d2273f09919332ee51b95c82d1e4de2d9306401afe	208	246	208	246	True	0.152478	0.847522	0.005179	1.775431	0.046875	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/common/icon/event/icon_event_dailytower_1045_exchange_1_f.png	resource/image_web/common/icon/event/icon_event_dailytower_1045_exchange_1_f.png	same_path	3022	4919	bb03a8351ded76254803d03febb3f32d40df827d2e9429697449ebe3444bcaf2	e32fde35157166a98277f05800aba54f9d0f2a51d29b7955a45c769650173e5c	68	68	68	68	True	0.028763	0.971237	0.005623	0.155117	0.007812	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/common/icon/event/icon_event_dailytower_1045_exchange_2_f.png	resource/image_web/common/icon/event/icon_event_dailytower_1045_exchange_2_f.png	same_path	2692	4714	68f10de1966f1dad4d3a27bbafaac27663bda57ba036a7eeea5d753b52522faf	07ee7f58dc8061880e9056f0fc220016dd65d95cc84dd312faf2df0ff4b4d615	68	68	68	68	True	0.176038	0.823962	0.010597	0.340164	0.007812	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/common/icon/event/icon_event_dailytower_1080_exchange_2_f.png	resource/image_web/common/icon/event/icon_event_dailytower_1080_exchange_2_f.png	same_path	2692	4714	68f10de1966f1dad4d3a27bbafaac27663bda57ba036a7eeea5d753b52522faf	07ee7f58dc8061880e9056f0fc220016dd65d95cc84dd312faf2df0ff4b4d615	68	68	68	68	True	0.176038	0.823962	0.010597	0.340164	0.007812	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/common/icon/icon_selectable_memoria_ticket_1_f.png	resource/image_web/common/icon/icon_selectable_memoria_ticket_1_f.png	same_path	2733	2677	f0389d822c9a006ec83b5364da5c89ef7bb1555c0ca44f7fefefdc417b9e8c37	0ccf70d9aeab34e46d6f2991fc618a3f554b2ef5f7accf1b64d603caa2068e4c	68	68	68	68	True	0.257569	0.742431	0.026384	5.11116	0.085938	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/common/popup/bg_popup_title_r.png	resource/image_web/common/popup/bg_popup_title_r.png	same_path	1585	1384	0c7012cdb34559033461458f52b08e2ffe063747b8349cdca1b0836a9c6c371b	f84f7d477b2c146ece7db8626807759f23e4140733f8e3965890b61e1ae3b0e5	40	43	40	43	True	0.001163	0.998837	0.0	0.030888	0.003906	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/common/popup/popup_close.png	resource/image_web/common/popup/popup_close.png	same_path	2441	3977	928c37d25b8f9bf93c7f59e8494a86042403b1e59169c73c753fbf9e44d1613a	33384de690de9600717af1702a992d92f9e84997a34f51fe3fd9c00cbb7d4ff4	52	51	52	51	True	0.030543	0.969457	0.009427	0.2539	0.023438	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/event/accomplish/1019/reward_list_a.png	resource/image_web/event/accomplish/1019/reward_list_a.png	same_path	106978	101927	d0917ef1b6dbb703ee17d05542012b22d110dd91c387795e29475a45dac7a159	756061954f8831b0537173af1f4003b6bc8deb234c79fa19a1ad57850a54cccd	868	1624	868	1624	True	0.028546	0.971454	0.000125	1.344163	0.082031	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/event/accomplish/1027/reward_list.png	resource/image_web/event/accomplish/1027/reward_list.png	same_path	103155	102324	95ddfb09f3063215b387ae9df647c253cb08d2172309a8dadc74ef7f20559efe	b59d806380386fa6e568fc343ed973aad9000fdca4d406f8b4ba644479e3b840	868	1476	868	1476	True	0.08494	0.91506	0.000155	1.529309	0.089844	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/event/accomplish/1042/reward_header.png	resource/image_web/event/accomplish/1042/reward_header.png	same_path	9246	11503	dfce41db0d0e94d5b448903a80505489927f0bd903f200f9349ecf663bc61388	71c4c069e5e374664663ef059455593992aafc92b1602518dd9dd4a88d067f9b	868	48	868	48	True	0.265433	0.734567	0.000864	5.38113	0.136719	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/event/accomplish/1042/reward_list.png	resource/image_web/event/accomplish/1042/reward_list.png	same_path	93565	88586	b3cd2a3c04a61c827260859faea0bc9efab94d3227fccfb6ae006b3d745a1f73	92afc0025c289ee2c7ceb18751f8e9074b223e6e120d746d8a3cb278e1e1b1b8	868	1476	868	1476	True	0.107898	0.892102	0.000156	1.710246	0.113281	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/event/accomplish/common/recovery/btn_chara_die.png	resource/image_web/event/accomplish/common/recovery/btn_chara_die.png	same_path	3440	3505	c7874854c4804a2f8e7118351b8d45be3d24976248b3d0dc0f60b926d3dceb7f	3d7002395f022227f5bf7784f10d381b626e49c9fd58712d161cec9d1c4323df	290	114	290	114	True	0.022505	0.977495	0.000363	0.679477	0.015625	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/event/accomplish/common/recovery/header_cure.png	resource/image_web/event/accomplish/common/recovery/header_cure.png	same_path	3126	3469	a1a3d93d0145e668d9f745da484092544af72fb1028028a5dd46b7a2af29bd44	840167df1d4920856705e9bb592333f9d885c847d9bb744fd9919da7dbbf65f7	984	60	984	60	True	0.054573	0.945427	0.0	0.855028	0.011719	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/event/aprilfool2018/common/btn_camera_end.png	resource/image_web/event/aprilfool2018/common/btn_camera_end.png	same_path	3220	3265	d3982991d308f852a697c8a5d14a56f5fa6ff261f4bfc025246bc99acc6a5774	507b66a7f43d104ba44c0c175f7cb3586b5ac6309f9b0f06091005547fa5c7b1	144	52	144	52	True	0.119124	0.880876	0.000267	3.721066	0.058594	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
resource/image_web/event/aprilfool2018/common/btn_position.png	resource/image_web/event/aprilfool2018/common/btn_position.png	same_path	4207	4287	1666bf4a7ab6d7f69b395e3b2367c60c91409fd1b4dd94eb0f5565a5ae033c7e	b7328ee5f4f87e0366a7a413928b190bdbb0df489e56be885daf137a8db5e133	88	78	88	78	True	0.167104	0.832896	0.001166	2.025434	0.046875	high	same path/dimensions; mostly identical rendered pixels; text-oriented path
