path	extension	coarse_class	size
json/userDailyChallenge/receive/all.json	.json	generated-transport-json-not-whole-file-overlay	27
json/userCard/piece/equip.json	.json	generated-transport-json-not-whole-file-overlay	2
json/test/backdoor/payReward.json	.json	generated-transport-json-not-whole-file-overlay	18969
json/test/logger/error.json	.json	generated-transport-json-not-whole-file-overlay	27
json/test/memoria/commonEquipInfo.json	.json	generated-transport-json-not-whole-file-overlay	7393
json/test/memoria/commonHoldDeck.json	.json	generated-transport-json-not-whole-file-overlay	88324
json/test/backdoor/gameUser/list.json	.json	generated-transport-json-not-whole-file-overlay	18969
json/test/backdoor/piece/send.json	.json	generated-transport-json-not-whole-file-overlay	2749
json/reward/receive/serial.json	.json	generated-transport-json-not-whole-file-overlay	28
json/regularEvent/groupBattle/difficulty.json	.json	generated-transport-json-not-whole-file-overlay	2
json/regularEvent/groupBattle/good.json	.json	generated-transport-json-not-whole-file-overlay	58
json/regularEvent/groupBattle/join.json	.json	generated-transport-json-not-whole-file-overlay	2
json/regularEvent/groupBattle/rewardList.json	.json	generated-transport-json-not-whole-file-overlay	4005
json/regularEvent/groupBattle/unionLog.json	.json	generated-transport-json-not-whole-file-overlay	554
json/regularEvent/groupBattle/battle/detail.json	.json	generated-transport-json-not-whole-file-overlay	8600
json/regularEvent/groupBattle/battle/log.json	.json	generated-transport-json-not-whole-file-overlay	20123
json/regularEvent/groupBattle/battle/start.json	.json	generated-transport-json-not-whole-file-overlay	1317
json/regularEvent/groupBattle/dailyResult/register.json	.json	generated-transport-json-not-whole-file-overlay	2
json/regularEvent/groupBattle/battle/simulate/start.json	.json	generated-transport-json-not-whole-file-overlay	1317
json/quest/native/get.json	.json	generated-transport-json-not-whole-file-overlay	10144
json/quest/native/send.json	.json	generated-transport-json-not-whole-file-overlay	212634
json/quest/native/arena/get.json	.json	generated-transport-json-not-whole-file-overlay	12648
json/quest/native/result/send.json	.json	generated-transport-json-not-whole-file-overlay	212264
json/money/shop/list.json	.json	generated-transport-json-not-whole-file-overlay	6044
json/gacha/schedule/list.json	.json	generated-transport-json-not-whole-file-overlay	21253
json/gacha/select/memoria.json	.json	generated-transport-json-not-whole-file-overlay	2
json/friend/follower/list.json	.json	generated-transport-json-not-whole-file-overlay	584
json/friend/user/1.json	.json	generated-transport-json-not-whole-file-overlay	208516
json/friend/user/info.json	.json	generated-transport-json-not-whole-file-overlay	27
json/event/accomplish/cure.json	.json	generated-transport-json-not-whole-file-overlay	469
json/event/arenaMission/start.json	.json	generated-transport-json-not-whole-file-overlay	2072
json/event/raid/draw.json	.json	generated-transport-json-not-whole-file-overlay	3215
json/event/storyraid/boss/detail.json	.json	generated-transport-json-not-whole-file-overlay	1385
json/event/storyraid/comment/send.json	.json	generated-transport-json-not-whole-file-overlay	1066
json/event/raid/challenge/receive.json	.json	generated-transport-json-not-whole-file-overlay	1367
json/event/raid/relief/request.json	.json	generated-transport-json-not-whole-file-overlay	6320
json/event/raid/show/log.json	.json	generated-transport-json-not-whole-file-overlay	4972
json/campaign/boxGacha/list.json	.json	generated-transport-json-not-whole-file-overlay	23205
js/arena/ArenaFreeRank.js	.js	javascript-route-review	831
js/arena/ArenaHistory.js	.js	javascript-route-review	700
js/arena/ArenaRanking.js	.js	javascript-route-review	766
js/arena/ArenaResult.js	.js	javascript-route-review	1444
js/arena/ArenaReward.js	.js	javascript-route-review	699
js/arena/ArenaSimulate.js	.js	javascript-route-review	795
js/arena/ArenaTop.js	.js	javascript-route-review	1053
js/chara/CharaCommon.js	.js	javascript-route-review	6105
js/collection/CharaCollection.js	.js	javascript-route-review	6070
js/collection/CollectionTop.js	.js	javascript-route-review	1618
js/collection/DoppelCollection.js	.js	javascript-route-review	3607
js/collection/EnemyCollection.js	.js	javascript-route-review	3675
js/collection/MemoriaCollection.js	.js	javascript-route-review	3365
js/config/ConfigTop.js	.js	javascript-route-review	586
js/etc/banner.json	.json	resource-data-review	2587
js/etc/ConsentRules.js	.js	javascript-route-review	1484
js/etc/Help.js	.js	javascript-route-review	570
js/etc/help.json	.json	resource-data-review	108498
js/follow/FollowTop.js	.js	javascript-route-review	1008
js/formation/FormationArena.js	.js	javascript-route-review	849
js/formation/FormationUtil.js	.js	javascript-route-review	5530
js/formation/ProfileFormationSupport.js	.js	javascript-route-review	7158
js/gacha/GachaAnimation.js	.js	javascript-route-review	1279
js/gacha/GachaTop.js	.js	javascript-route-review	1397
js/gacha/SelectableGachaCharaSelect.js	.js	javascript-route-review	6194
js/gacha/SelectableGachaPieceSelect.js	.js	javascript-route-review	12281
js/item/ItemListTop.js	.js	javascript-route-review	823
js/libs/backbone-min.js	.js	javascript-route-review	22811
js/libs/backbone1.2.3-min.js	.js	javascript-route-review	23350
js/libs/fastclick.js	.js	javascript-route-review	25963
js/libs/iscroll5.js	.js	javascript-route-review	50247
js/libs/iscroll5_stage.js	.js	javascript-route-review	52699
js/libs/jquery-2.0.3.min.js	.js	javascript-route-review	83570
js/libs/jquery-2.2.3.min.js	.js	javascript-route-review	85659
js/libs/require-nofill.js	.js	javascript-route-review	15292
js/libs/require.js	.js	javascript-route-review	15923
js/libs/text.js	.js	javascript-route-review	16258
js/libs/underscore-min.js	.js	javascript-route-review	16450
js/memoria/MemoriaCompose.js	.js	javascript-route-review	905
js/memoria/MemoriaComposeAnimation.js	.js	javascript-route-review	893
js/memoria/MemoriaComposeResult.js	.js	javascript-route-review	2534
js/memoria/MemoriaTop.js	.js	javascript-route-review	1325
js/memoria/PieceArchive.js	.js	javascript-route-review	1129
js/memoria/UserMemoriaList.js	.js	javascript-route-review	1300
js/mission/MissionTop.js	.js	javascript-route-review	1058
js/patrol/PatrolLumpResult.js	.js	javascript-route-review	14150
js/patrol/PatrolResult.js	.js	javascript-route-review	14201
js/present/GachaHistory.js	.js	javascript-route-review	757
js/present/PresentController.js	.js	javascript-route-review	1142
js/present/PresentHistory.js	.js	javascript-route-review	768
js/present/PresentList.js	.js	javascript-route-review	839
js/quest/MainQuest.js	.js	javascript-route-review	1390
js/quest/MainQuestBranch.js	.js	javascript-route-review	6193
js/quest/MainQuestSingleRaid.js	.js	javascript-route-review	6139
js/quest/QuestBackground.js	.js	javascript-route-review	2899
js/quest/QuestResult.js	.js	javascript-route-review	1944
js/quest/QuestStoryOnly.js	.js	javascript-route-review	5555
js/quest/SubQuest.js	.js	javascript-route-review	1135
js/shop/ShopTop.js	.js	javascript-route-review	1002
js/system/apiPathMapping.js	.js	javascript-route-review	7410
js/system/releaseInfo.js	.js	javascript-route-review	41
js/system/replacement.js	.js	javascript-route-review	658336
js/system/replacement2.js	.js	javascript-route-review	58
js/system/searchPathMapping.js	.js	javascript-route-review	55
js/terms/Terms.js	.js	javascript-route-review	753
js/test/ArenaStub.js	.js	test-debug-excluded	3077
js/test/BackdoorLive2d.js	.js	test-debug-excluded	4738
js/test/CardStatusChecker.js	.js	test-debug-excluded	3849
js/test/DoubleUnitTest.js	.js	test-debug-excluded	2214
js/test/EffectTest.js	.js	test-debug-excluded	3014
js/test/EventArenaMissionStub.js	.js	test-debug-excluded	1615
js/test/FriendSearch.js	.js	test-debug-excluded	516
js/test/MiniCharaTest.js	.js	test-debug-excluded	1362
js/test/QuestStub.js	.js	test-debug-excluded	10219
js/test/RaidAnimationTest.js	.js	test-debug-excluded	3875
js/test/RealGachaAnimation.js	.js	test-debug-excluded	921
js/test/RealGachaResult.js	.js	test-debug-excluded	1569
js/test/RealGachaTop.js	.js	test-debug-excluded	2280
js/test/ScrollTest.js	.js	test-debug-excluded	1525
js/test/SelectStoryTest.js	.js	test-debug-excluded	4961
js/test/TapEffectTest.js	.js	test-debug-excluded	1657
js/test/TipsTest.js	.js	test-debug-excluded	1739
js/test/VideoTest.js	.js	test-debug-excluded	1089
js/top/Maintenance.js	.js	javascript-route-review	2438
js/top/NewVersionRecommend.js	.js	javascript-route-review	2393
js/top/RefundPoup.js	.js	javascript-route-review	5017
js/top/SdkPage.js	.js	javascript-route-review	3687
js/user/Ban.js	.js	javascript-route-review	836
js/user/LoginBonus.js	.js	javascript-route-review	1037
js/user/ResumeBackground.js	.js	javascript-route-review	325
js/util/MemoriaSortUtil.js	.js	javascript-route-review	8100
js/util/MemoriaUtil.js	.js	javascript-route-review	4206
js/_common/backboneCustom.js	.js	javascript-route-review	897
js/_common/backdoorRoutes.js	.js	test-debug-excluded	1231
js/_common/baseConfig.js	.js	javascript-route-review	11031
js/_common/baseConfig2.js	.js	javascript-route-review	5452
js/_common/commonEvent.js	.js	javascript-route-review	3406
js/_common/commonLocal.js	.js	javascript-route-review	8580
js/_common/commonLocal_.js	.js	javascript-route-review	8580
js/_common/dbg.js	.js	javascript-route-review	8702
js/_common/dynamicCSS.js	.js	javascript-route-review	1241
js/_common/eventRoutes.js	.js	javascript-route-review	4700
js/_common/help.js	.js	javascript-route-review	4778
js/_common/isBrowser.js	.js	javascript-route-review	2074
js/_common/ItemImgView.js	.js	javascript-route-review	614
js/_common/log.js	.js	javascript-route-review	1878
js/_common/routes.js	.js	javascript-route-review	2301
js/_common/_common2.js	.js	javascript-route-review	9009
js/view/arena/ArenaInfoPartsView.js	.js	javascript-route-review	5345
js/view/arena/ArenaPartsView.js	.js	javascript-route-review	1166
js/view/arena/ArenaRewardView.js	.js	javascript-route-review	1430
js/view/card/CardSortView.js	.js	javascript-route-review	4640
js/view/chara/CharaDataView.js	.js	javascript-route-review	2042
js/view/chara/CharaImageView.js	.js	javascript-route-review	149
js/view/chara/CharaImgView.js	.js	javascript-route-review	533
js/view/chara/CharaLinkBtnsView.js	.js	javascript-route-review	1620
js/view/chara/CharaListPartsView.js	.js	javascript-route-review	2719
js/view/chara/CharaListView.js	.js	javascript-route-review	4793
js/view/chara/CharaResultView.js	.js	javascript-route-review	4375
js/view/chara/CharaTopView.js	.js	javascript-route-review	214
js/view/chara/RicheView.js	.js	javascript-route-review	578
js/view/common/PagingView.js	.js	javascript-route-review	5359
js/view/config/ConfigTopDataPopView.js	.js	javascript-route-review	2717
js/view/formation/DeckPartsView.js	.js	javascript-route-review	4195
js/view/formation/UserDeckListView.js	.js	javascript-route-review	1361
js/view/gacha/GachaResultListView.js	.js	javascript-route-review	2855
js/view/item/ItemImgPartsView.js	.js	javascript-route-review	2983
js/view/memoria/bulkSelectPopupView.js	.js	javascript-route-review	2754
js/view/memoria/MemoriaComposeTopCardListPartsView.js	.js	javascript-route-review	8633
js/view/memoria/MemoriaComposeTopStatusView.js	.js	javascript-route-review	5057
js/view/memoria/MemoriaComposeTopTargetView.js	.js	javascript-route-review	854
js/view/memoria/MemoriaEquipPartsView.js	.js	javascript-route-review	5797
js/view/memoria/MemoriaSortView.js	.js	javascript-route-review	4038
js/view/memoria/PieceArchivePartsView.js	.js	javascript-route-review	5376
js/view/memoria/UserMemoriaListPartsView.js	.js	javascript-route-review	8978
js/view/present/GachaHistoryPageView.js	.js	javascript-route-review	2565
js/view/present/GachaHistoryPartsView.js	.js	javascript-route-review	1707
js/view/present/PresentHistoryPageView.js	.js	javascript-route-review	3873
js/view/present/PresentHistoryPartsView.js	.js	javascript-route-review	1180
js/view/quest/ClearAnimationsView.js	.js	javascript-route-review	5351
js/view/quest/QuestChapterListPartsView.js	.js	javascript-route-review	2788
js/view/quest/QuestListView.js	.js	javascript-route-review	942
js/view/quest/QuestResultUnitPartView.js	.js	javascript-route-review	5251
js/view/user/RicheView.js	.js	javascript-route-review	369
js/view/user/UserStatusView.js	.js	javascript-route-review	767
js/regularEvent/extermination/RegularEventExterminationBattleConfirm.js	.js	javascript-route-review	7490
js/regularEvent/extermination/view/RegularEventExterminationBattleSelectBossPartsView.js	.js	javascript-route-review	1810
js/regularEvent/extermination/view/RegularEventExterminationDifficultyPopupView.js	.js	javascript-route-review	1778
js/quest/puellaHistoria/ClearMovieBgHideView.js	.js	javascript-route-review	685
js/quest/puellaHistoria/CommonStoryBtnView.js	.js	javascript-route-review	888
js/quest/puellaHistoria/CreateModel.js	.js	javascript-route-review	4694
js/quest/puellaHistoria/EventDateView.js	.js	javascript-route-review	771
js/quest/puellaHistoria/LastBattleBtnView.js	.js	javascript-route-review	1447
js/quest/puellaHistoria/Top.js	.js	javascript-route-review	3420
js/quest/scene0/BattleSelect.js	.js	javascript-route-review	2160
js/quest/scene0/Model.js	.js	javascript-route-review	6145
js/quest/scene0/SideStorySelect.js	.js	javascript-route-review	3058
js/quest/scene0/StorySelectAfterFilm1.js	.js	javascript-route-review	1904
js/quest/scene0/StorySelectBeforeFilm1.js	.js	javascript-route-review	3275
js/quest/scene0/Top.js	.js	javascript-route-review	3305
js/quest/secondPartLast/BattleConfirm.js	.js	javascript-route-review	4809
js/quest/secondPartLast/Boss.js	.js	javascript-route-review	1699
js/quest/secondPartLast/ConvertModel.js	.js	javascript-route-review	840
js/quest/secondPartLast/Router.js	.js	javascript-route-review	5176
js/quest/secondPartLast/Top.js	.js	javascript-route-review	5493
js/quest/scene0/parts/BattleSelectBossPopup.js	.js	javascript-route-review	1872
js/quest/scene0/parts/BattleSelectChangeDifficultyLevelPopup.js	.js	javascript-route-review	1774
js/quest/scene0/parts/BattleSelectQuestBtnView.js	.js	javascript-route-review	1087
js/quest/scene0/parts/BattleSelectQuestListView.js	.js	javascript-route-review	663
js/quest/scene0/parts/BtnListAfterFilm1.js	.js	javascript-route-review	2646
js/quest/scene0/parts/NativeAfterFilm1.js	.js	javascript-route-review	3025
js/quest/scene0/parts/QuestListView.js	.js	javascript-route-review	1235
js/quest/scene0/parts/RecollectionBtnAfterFilm1.js	.js	javascript-route-review	3024
js/quest/scene0/parts/SideStoryQuestBtnView.js	.js	javascript-route-review	1159
js/quest/scene0/parts/SideStoryQuestListView.js	.js	javascript-route-review	1096
js/quest/scene0/parts/UseItemView.js	.js	javascript-route-review	581
js/quest/puellaHistoria/lastBattle/Utility.js	.js	javascript-route-review	7615
js/quest/puellaHistoria/lastBattle/parts/SingleRaid/BattleInfo.js	.js	javascript-route-review	1503
js/event/accomplish/CompleteAnimationsView.js	.js	javascript-route-review	1515
js/event/arenaranking/EventArenaRankingHistory.js	.js	javascript-route-review	725
js/event/arenaranking/EventArenaRankingResult.js	.js	javascript-route-review	1462
js/event/arenaranking/EventArenaRankingTop.js	.js	javascript-route-review	784
js/event/EventArenaRankMatch/History.js	.js	javascript-route-review	1621
js/event/EventWalpurgis/GroupRaid.js	.js	javascript-route-review	3798
js/event/EventWalpurgis/QuestResultMainBoss.js	.js	javascript-route-review	4117
js/event/EventWalpurgis/QuestResultSubBoss.js	.js	javascript-route-review	4057
js/event/raid/EventRaidMessage.json	.json	resource-data-review	3103
js/event/storyraid/view/FinalAnimationsView.js	.js	javascript-route-review	2376
js/event/raid/view/EventRaidInfoPartsView.js	.js	javascript-route-review	5748
js/event/raid/view/EventRaidRewardPartsView.js	.js	javascript-route-review	2204
js/event/EventWitch/page/ExchangeAnime.js	.js	javascript-route-review	1743
js/event/EventWitch/page/ExchangeTop.js	.js	javascript-route-review	3824
js/event/EventWitch/parts/IconCharaGauge.js	.js	javascript-route-review	1804
js/event/EventWitch/parts/TopCharaList.js	.js	javascript-route-review	1418
js/event/EventWalpurgis/parts/GroupRaid/MainBossPopup.js	.js	javascript-route-review	1634
js/event/EventWalpurgis/json/stamp/commentList.json	.json	resource-data-review	214
js/event/EventWalpurgis/json/stamp/list.json	.json	resource-data-review	6382
js/event/EventArenaRankMatch/parts/OpponentPopup.js	.js	javascript-route-review	1018
js/event/dungeon/view/EventDungeonClearAnimationsView.js	.js	javascript-route-review	3571
js/event/dungeon/view/EventDungeonInfoPartsView.js	.js	javascript-route-review	5772
js/event/arenaranking/view/EventArenaInfoPartsView.js	.js	javascript-route-review	5343
js/event/arenaranking/view/EventArenaPartsView.js	.js	javascript-route-review	1102
js/event/arenaranking/view/EventArenaRankingHistoryView.js	.js	javascript-route-review	875
js/event/arenaMission/view/ArenaInfoPartsView.js	.js	javascript-route-review	5343
js/chara/CharaComposeAttribute/CharaComposeAttribute.js	.js	javascript-route-review	5249
js/chara/CharaComposeAttribute/ComposeAttributeBulkResult.js	.js	javascript-route-review	796
js/chara/CharaComposeAttribute/ComposeAttributeResult.js	.js	javascript-route-review	788
js/campaign/gacha_lineup/CampaignGachaLineUp.js	.js	javascript-route-review	5018
css/arena/ArenaCommon.css	.css	css-layout-only-no-direct-text	78195
css/camera/CameraTop.css	.css	css-layout-only-no-direct-text	7169
css/chara/CardDetail.css	.css	css-layout-only-no-direct-text	30081
css/chara/CharaCompose.css	.css	css-layout-only-no-direct-text	7069
css/chara/CharaComposeAttribute.css	.css	css-layout-only-no-direct-text	32155
css/chara/CharaComposeMagia.css	.css	css-layout-only-no-direct-text	5636
css/chara/CharaCustomize.css	.css	css-layout-only-no-direct-text	9928
css/chara/CharaEquip.css	.css	css-layout-only-no-direct-text	4861
css/chara/CharaTop.css	.css	css-layout-only-no-direct-text	875
css/collection/CharaCollection.css	.css	css-layout-only-no-direct-text	5045
css/collection/CollectionTop.css	.css	css-layout-only-no-direct-text	2310
css/collection/DoppelCollection.css	.css	css-layout-only-no-direct-text	3721
css/collection/EnemyCollection.css	.css	css-layout-only-no-direct-text	4630
css/collection/MagiRepo.css	.css	css-layout-only-no-direct-text	3620
css/collection/MagiRepoDetail.css	.css	css-layout-only-no-direct-text	3478
css/config/ConfigTop.css	.css	css-layout-only-no-direct-text	29165
css/etc/Help.css	.css	css-visible-content-candidate	2443
css/follow/FollowTop.css	.css	css-layout-only-no-direct-text	10671
css/formation/DeckFormationDungeon.css	.css	css-layout-only-no-direct-text	11566
css/formation/DeckFormationGroup.css	.css	css-layout-only-no-direct-text	3386
css/formation/FormationArena.css	.css	css-layout-only-no-direct-text	108
css/formation/FormationQuest.css	.css	css-layout-only-no-direct-text	40715
css/formation/FormationSupport.css	.css	css-layout-only-no-direct-text	108
css/formation/FormationTop.css	.css	css-layout-only-no-direct-text	2332
css/gacha/GachaResult.css	.css	css-layout-only-no-direct-text	18373
css/gacha/GachaSaleSettingPopup.css	.css	css-layout-only-no-direct-text	3808
css/gacha/GachaTop.css	.css	css-layout-only-no-direct-text	41089
css/gacha/SelectableGachaCharaSelect.css	.css	css-layout-only-no-direct-text	4275
css/gacha/SelectableGachaPieceSelect.css	.css	css-layout-only-no-direct-text	8457
css/item/ItemListTop.css	.css	css-layout-only-no-direct-text	7856
css/memoria/MemoriaEquip.css	.css	css-layout-only-no-direct-text	14901
css/memoria/MemoriaSetEquip.css	.css	css-layout-only-no-direct-text	9322
css/memoria/MemoriaSetList.css	.css	css-layout-only-no-direct-text	4494
css/memoria/MemoriaTop.css	.css	css-layout-only-no-direct-text	1942
css/memoria/PieceArchive.css	.css	css-visible-content-candidate	4211
css/mission/DoppelMissionTop.css	.css	css-layout-only-no-direct-text	11929
css/mission/PanelMissionTop.css	.css	css-layout-only-no-direct-text	19775
css/patrol/PatrolDeckView.css	.css	css-visible-content-candidate	22640
css/patrol/PatrolLumpResult.css	.css	css-layout-only-no-direct-text	37611
css/patrol/PatrolResult.css	.css	css-layout-only-no-direct-text	38813
css/patrol/PatrolTop.css	.css	css-layout-only-no-direct-text	10240
css/present/GachaHistory.css	.css	css-layout-only-no-direct-text	4117
css/present/PresentController.css	.css	css-layout-only-no-direct-text	219
css/present/PresentHistory.css	.css	css-layout-only-no-direct-text	8832
css/present/PresentList.css	.css	css-layout-only-no-direct-text	7831
css/quest/CharaQuest.css	.css	css-layout-only-no-direct-text	27007
css/quest/EventQuest.css	.css	css-layout-only-no-direct-text	13246
css/quest/MainQuestBranch.css	.css	css-layout-only-no-direct-text	1242
css/quest/MainQuestSingleRaid.css	.css	css-layout-only-no-direct-text	1274
css/quest/QuestResult.css	.css	css-visible-content-candidate	63789
css/quest/SecondPartLastBoss.css	.css	css-layout-only-no-direct-text	5098
css/quest/SecondPartLastEnemyDetailPopup.css	.css	css-visible-content-candidate	14469
css/quest/SecondPartLastTop.css	.css	css-layout-only-no-direct-text	51235
css/quest/SubQuest.css	.css	css-layout-only-no-direct-text	7990
css/quest/SupportSelect.css	.css	css-layout-only-no-direct-text	25166
css/regularEvent/RegularEventTop.css	.css	css-layout-only-no-direct-text	3068
css/terms/Terms.css	.css	css-layout-only-no-direct-text	510
css/test/Backdoor.css	.css	test-debug-excluded	4540
css/test/BackdoorEpLv.css	.css	test-debug-excluded	744
css/test/BackdoorLive2d.css	.css	test-debug-excluded	1089
css/test/BackdoorQuestList.css	.css	test-debug-excluded	481
css/test/CameraTest.css	.css	test-debug-excluded	6847
css/test/CreateTestUser.css	.css	test-debug-excluded	544
css/test/DoubleUnitTest.css	.css	test-debug-excluded	143
css/test/EffectTest.css	.css	test-debug-excluded	68769
css/test/FriendSearch.css	.css	test-debug-excluded	856
css/test/isBrowser.css	.css	test-debug-excluded	262
css/test/isLocal.css	.css	test-debug-excluded	133
css/test/NativeSandBox.css	.css	test-debug-excluded	48874
css/test/QuestStub.css	.css	test-debug-excluded	1694
css/test/RaidAnimationTest.css	.css	test-debug-excluded	10472
css/test/RealGachaTop.css	.css	test-debug-excluded	364
css/test/SelectStoryTest.css	.css	test-debug-excluded	1965
css/test/SoundTest.css	.css	test-debug-excluded	677
css/test/StyleTemplate.css	.css	test-debug-excluded	1532
css/test/TapEffectTest.css	.css	test-debug-excluded	76
css/test/TipsTest.css	.css	test-debug-excluded	356
css/test/TransferSetting.css	.css	test-debug-excluded	467
css/top/NewVersionRecommend.css	.css	css-layout-only-no-direct-text	2851
css/top/SampleTop-nomerge.css	.css	css-layout-only-no-direct-text	1116
css/user/BackgroundSet.css	.css	css-layout-only-no-direct-text	1945
css/user/Ban.css	.css	css-layout-only-no-direct-text	789
css/util/FilterPopup.css	.css	css-layout-only-no-direct-text	8766
css/util/SearchQuest.css	.css	css-layout-only-no-direct-text	12566
css/_common/base.css	.css	css-layout-only-no-direct-text	30115
css/_common/GlobalMenu.css	.css	css-layout-only-no-direct-text	9158
css/_common/sanitize.css	.css	css-layout-only-no-direct-text	2694
css/regularEvent/accomplish/RegularEventAccomplishRecovery.css	.css	css-layout-only-no-direct-text	1092
css/regularEvent/accomplish/RegularEventAccomplishTop.css	.css	css-visible-content-candidate	66245
css/regularEvent/extermination/RegularEventExterminationBattleSelect.css	.css	css-layout-only-no-direct-text	57883
css/regularEvent/extermination/RegularEventExterminationDifficultyPopupView.css	.css	css-visible-content-candidate	13082
css/regularEvent/extermination/RegularEventExterminationTop.css	.css	css-layout-only-no-direct-text	31191
css/regularEvent/groupBattle/RegularEventGroupBattleRanking.css	.css	css-visible-content-candidate	62638
css/regularEvent/groupBattle/RegularEventGroupBattleSelectUnion.css	.css	css-layout-only-no-direct-text	4025
css/regularEvent/groupBattle/RegularEventGroupBattleUser.css	.css	css-visible-content-candidate	62966
css/quest/scene0/BattleSelect.css	.css	css-layout-only-no-direct-text	25383
css/quest/scene0/SideStorySelect.css	.css	css-layout-only-no-direct-text	10149
css/quest/scene0/StorySelectAfterFilm1.css	.css	css-layout-only-no-direct-text	8621
css/quest/scene0/StorySelectBeforeFilm1.css	.css	css-layout-only-no-direct-text	10094
css/quest/scene0/Top.css	.css	css-layout-only-no-direct-text	3177
css/quest/scene0/UseItem.css	.css	css-layout-only-no-direct-text	433
css/event/accomplish/EventAccomplishDeck.css	.css	css-layout-only-no-direct-text	12316
css/event/accomplish/EventAccomplishEnemyDetail.css	.css	css-layout-only-no-direct-text	8963
css/event/accomplish/EventAccomplishRecovery.css	.css	css-layout-only-no-direct-text	9334
css/event/accomplish/EventAccomplishTop.css	.css	css-layout-only-no-direct-text	10068
css/event/aprilfool2018/EventAprilFoolTop.css	.css	css-layout-only-no-direct-text	6640
css/event/arenaMission/EventArenaMissionCommon.css	.css	css-layout-only-no-direct-text	1605
css/event/arenaMission/EventArenaMissionResult.css	.css	css-layout-only-no-direct-text	40551
css/event/arenaMission/EventArenaMissionStage.css	.css	css-layout-only-no-direct-text	23044
css/event/arenaMission/EventArenaMissionTop.css	.css	css-layout-only-no-direct-text	9097
css/event/branch/EventBranch.css	.css	css-layout-only-no-direct-text	13973
css/event/dungeon/EventDungeonClearAnimation.css	.css	css-layout-only-no-direct-text	24612
css/event/dungeon/EventDungeonCurePopup.css	.css	css-layout-only-no-direct-text	1898
css/event/dungeon/EventDungeonInfoParts.css	.css	css-layout-only-no-direct-text	2067
css/event/dungeon/EventDungeonMap.css	.css	css-layout-only-no-direct-text	17084
css/event/dungeon/EventDungeonTop.css	.css	css-layout-only-no-direct-text	13707
css/event/EventWalpurgis/GroupRaid.css	.css	css-layout-only-no-direct-text	22595
css/event/EventWalpurgis/QuestResultMainBoss.css	.css	css-layout-only-no-direct-text	16046
css/event/EventWalpurgis/QuestResultSubBoss.css	.css	css-layout-only-no-direct-text	16453
css/event/EventWitch/Top.css	.css	css-layout-only-no-direct-text	27371
css/event/raid/EventRaidInfoParts.css	.css	css-layout-only-no-direct-text	1432
css/event/raid/EventRaidRewardParts.css	.css	css-layout-only-no-direct-text	7465
css/event/raid/EventRaidRpCurePopup.css	.css	css-layout-only-no-direct-text	2042
css/event/singleraid/EventSingleRaidTop.css	.css	css-layout-only-no-direct-text	29879
css/event/storyraid/EventStoryRaidTop.css	.css	css-layout-only-no-direct-text	29068
css/event/storyraid/FinalAnimation.css	.css	css-layout-only-no-direct-text	6411
css/event/training/EventTrainingCharaSelect.css	.css	css-layout-only-no-direct-text	10365
css/event/training/EventTrainingTop.css	.css	css-layout-only-no-direct-text	10005
css/event/EventArenaRankMatch/parts/OpponentPopup.css	.css	css-layout-only-no-direct-text	6402
css/campaign/box_gacha/CampaignBoxGachaAnimation.css	.css	css-layout-only-no-direct-text	18693
css/campaign/box_gacha/CampaignBoxGachaTop.css	.css	css-layout-only-no-direct-text	29008
css/campaign/gacha_lineup/CampaignGachaLineUp.css	.css	css-layout-only-no-direct-text	5330
css/campaign/story_mission/CampaignStoryMission.css	.css	css-layout-only-no-direct-text	974
api/page/ArenaFreeRank_001.json	.json	generated-transport-json-not-whole-file-overlay	269384
api/page/ArenaHistory_001.json	.json	generated-transport-json-not-whole-file-overlay	258
api/page/ArenaReward_001.json	.json	generated-transport-json-not-whole-file-overlay	79704
api/page/ArenaSimulate_001.json	.json	generated-transport-json-not-whole-file-overlay	1379134
api/page/ArenaTop_001.json	.json	generated-transport-json-not-whole-file-overlay	15579
api/page/CharaCollection_001.json	.json	generated-transport-json-not-whole-file-overlay	5368529
api/page/CharaListTop_001.json	.json	generated-transport-json-not-whole-file-overlay	220
api/page/CharaQuest_001.json	.json	generated-transport-json-not-whole-file-overlay	220
api/page/CollectionTop_001.json	.json	generated-transport-json-not-whole-file-overlay	220
api/page/ConfigTop_001.json	.json	generated-transport-json-not-whole-file-overlay	499
api/page/DeckFormation_001.json	.json	generated-transport-json-not-whole-file-overlay	220
api/page/DoppelCollection_001.json	.json	generated-transport-json-not-whole-file-overlay	46511
api/page/EnemyCollection_001.json	.json	generated-transport-json-not-whole-file-overlay	99614
api/page/EventArenaRankingHistory_001.json	.json	generated-transport-json-not-whole-file-overlay	8783
api/page/EventQuest_001.json	.json	generated-transport-json-not-whole-file-overlay	220
api/page/FollowTop_001.json	.json	generated-transport-json-not-whole-file-overlay	64639
api/page/FormationTop_001.json	.json	generated-transport-json-not-whole-file-overlay	220
api/page/GachaHistory_001.json	.json	generated-transport-json-not-whole-file-overlay	97302
api/page/GachaTop_001.json	.json	generated-transport-json-not-whole-file-overlay	64501
api/page/ItemListTop_001.json	.json	generated-transport-json-not-whole-file-overlay	220
api/page/MainQuest_001.json	.json	generated-transport-json-not-whole-file-overlay	4969153
api/page/MemoriaSetEquip_001.json	.json	generated-transport-json-not-whole-file-overlay	220
api/page/MemoriaTop_001.json	.json	generated-transport-json-not-whole-file-overlay	220
